Major,Department,Ratio
mcb genetics,Music,0.9651672949956204
mcb genetics,Anthropology,0.1735766253160973
mcb genetics,Biology,0.0
mcb genetics,Integrative Biology,2.2514064201768416
mcb genetics,Electrical Engineering,0.3754242032633445
mcb genetics,Public Health,3.0125363768711604
mcb genetics,Nutritional Science & Tox,1.0291370630222298
mcb genetics,Philosophy,0.0
mcb genetics,Mechanical Engineering,0.2401985921849942
mcb genetics,Education,1.0914906615465179
theater and performance studies,Computer Science,0.1935821907418357
theater and performance studies,Mathematics,0.18971892509346536
theater and performance studies,Business Admin-Undergrad,0.30618587872088565
theater and performance studies,Economics,0.6602853635679685
theater and performance studies,Chemistry,0.17171730347415068
theater and performance studies,Psychology,0.3453889295091803
theater and performance studies,Sociology,0.4633785585293178
theater and performance studies,Physical Education,0.4716887909276198
theater and performance studies,History,0.8656511349026027
theater and performance studies,Physics,0.0
theater and performance studies,Political Science,0.47022706165895256
theater and performance studies,"Env Sci, Policy, & Mgmt",0.1188672807266831
theater and performance studies,Statistics,0.24742584178856142
theater and performance studies,Molecular & Cell Biology,0.1253241755819127
theater and performance studies,English,0.46892294540237067
theater and performance studies,Music,1.0260611306420317
theater and performance studies,Anthropology,0.184527831960646
theater and performance studies,Biology,0.0
theater and performance studies,Integrative Biology,0.3989084982121954
theater and performance studies,Electrical Engineering,0.0
theater and performance studies,Public Health,0.20016261021403411
theater and performance studies,Nutritional Science & Tox,0.0
theater and performance studies,Philosophy,0.5035360621976531
theater and performance studies,Mechanical Engineering,0.0
theater and performance studies,Education,0.2900886064204862
geography,Computer Science,0.36097384979507013
geography,Mathematics,0.0
geography,Business Admin-Undergrad,0.23789442047676654
geography,Economics,0.5985184729400825
geography,Chemistry,0.17789014771668551
geography,Psychology,0.17890243570982053
geography,Sociology,0.3840287661537092
geography,Physical Education,1.075018832656608
geography,History,0.7846731488353249
geography,Physics,0.0
geography,Political Science,0.7306959732641567
geography,"Env Sci, Policy, & Mgmt",2.585946038554018
geography,Statistics,0.7689607043820977
geography,Molecular & Cell Biology,0.0
geography,English,0.16192655086334587
geography,Music,1.0629456810899478
geography,Anthropology,0.5734835561914194
geography,Biology,0.0
geography,Integrative Biology,0.2066241730935718
geography,Electrical Engineering,0.0
geography,Public Health,0.20735799816290462
geography,Nutritional Science & Tox,0.22667920930620356
geography,Philosophy,0.5216370317537778
geography,Mechanical Engineering,0.0
geography,Education,1.2020665128796617
film,Computer Science,0.28637258750408895
film,Mathematics,0.10023483209104754
film,Business Admin-Undergrad,0.08088410296210063
film,Economics,0.08721269177126918
film,Chemistry,0.0
film,Psychology,0.4562012110600423
film,Sociology,0.8813460183227625
film,Physical Education,0.19936712896540731
film,History,0.45735234960687515
film,Physics,0.0
film,Political Science,0.12421831545490664
film,"Env Sci, Policy, & Mgmt",0.0
film,Statistics,0.26144663948991326
film,Molecular & Cell Biology,0.0
film,English,0.9909904912836767
film,Music,1.264905360497038
film,Anthropology,0.38996881821016527
film,Biology,0.0
film,Integrative Biology,0.6322699696663298
film,Electrical Engineering,0.21086326083291185
film,Public Health,0.0
film,Nutritional Science & Tox,0.23121279349232762
film,Philosophy,0.7981046585832802
film,Mechanical Engineering,0.0
film,Education,0.6130539215686275
engineering undeclared,Computer Science,2.3396900364643676
engineering undeclared,Mathematics,2.413681575436596
engineering undeclared,Business Admin-Undergrad,0.0
engineering undeclared,Economics,0.08750437301465135
engineering undeclared,Chemistry,1.1833562000283864
engineering undeclared,Psychology,0.5492723611425259
engineering undeclared,Sociology,0.19650970308199833
engineering undeclared,Physical Education,0.8001356346437751
engineering undeclared,History,0.803043423222774
engineering undeclared,Physics,4.575997460488243
engineering undeclared,Political Science,0.0
engineering undeclared,"Env Sci, Policy, & Mgmt",0.0
engineering undeclared,Statistics,0.13116052148323407
engineering undeclared,Molecular & Cell Biology,0.0
engineering undeclared,English,0.1657174734588088
engineering undeclared,Music,0.7252204646901317
engineering undeclared,Anthropology,0.3912730617493297
engineering undeclared,Biology,0.2078881227684063
engineering undeclared,Integrative Biology,0.21146152831649823
engineering undeclared,Electrical Engineering,6.558623163030369
engineering undeclared,Public Health,0.0
engineering undeclared,Nutritional Science & Tox,0.0
engineering undeclared,Philosophy,0.0
engineering undeclared,Mechanical Engineering,1.6243530213981883
engineering undeclared,Education,0.30755213456620106
art,Computer Science,0.04160376573909282
art,Mathematics,0.050966863775108916
art,Business Admin-Undergrad,0.4112750998072913
art,Economics,0.0
art,Chemistry,0.09226166983272165
art,Psychology,0.37114674798105135
art,Sociology,0.896284086429928
art,Physical Education,0.7096118149616192
art,History,0.23255204217298733
art,Physics,0.0
art,Political Science,0.12632371063210843
art,"Env Sci, Policy, & Mgmt",0.383195877868053
art,Statistics,0.0
art,Molecular & Cell Biology,0.5386815411453061
art,English,0.5038934701442424
art,Music,0.36752698125821925
art,Anthropology,0.1982892295983891
art,Biology,0.0
art,Integrative Biology,0.6429864098301658
art,Electrical Engineering,0.21443721440635102
art,Public Health,0.21508999131474174
art,Nutritional Science & Tox,0.47026330879795447
art,Philosophy,0.8116318561863866
art,Mechanical Engineering,0.27439635785201033
art,Education,0.623444666001994
urban studies,Computer Science,0.12652691642301425
urban studies,Mathematics,0.3616720745553262
urban studies,Business Admin-Undergrad,0.3335426926272191
urban studies,Economics,0.5394599491006341
urban studies,Chemistry,0.09352987147990682
urban studies,Psychology,0.2821863161196138
urban studies,Sociology,0.6057360950671907
urban studies,Physical Education,0.5138328066118746
urban studies,History,0.35362295072696526
urban studies,Physics,0.12707562372861378
urban studies,Political Science,0.0
urban studies,"Env Sci, Policy, & Mgmt",0.3884631751583355
urban studies,Statistics,0.2695326180308384
urban studies,Molecular & Cell Biology,0.0
urban studies,English,0.34054656057858307
urban studies,Music,0.5588683477895602
urban studies,Anthropology,0.20101485474750785
urban studies,Biology,0.4272065203282026
urban studies,Integrative Biology,0.2172749036654054
urban studies,Electrical Engineering,0.0
urban studies,Public Health,0.4360931095384798
urban studies,Nutritional Science & Tox,0.0
urban studies,Philosophy,0.8227883078178145
urban studies,Mechanical Engineering,0.0
urban studies,Education,0.9480215281989085
engineering physics,Computer Science,1.4053180411869142
engineering physics,Mathematics,1.893749690269791
engineering physics,Business Admin-Undergrad,0.0
engineering physics,Economics,0.09986186080679677
engineering physics,Chemistry,0.31164724351892614
engineering physics,Psychology,0.31342067935422757
engineering physics,Sociology,0.1121305366822853
engineering physics,Physical Education,0.6848489162933838
engineering physics,History,0.6546073706205273
engineering physics,Physics,8.327333525941107
engineering physics,Political Science,0.0
engineering physics,"Env Sci, Policy, & Mgmt",0.0
engineering physics,Statistics,0.0
engineering physics,Molecular & Cell Biology,0.15163268572315391
engineering physics,English,0.18912032276406043
engineering physics,Music,1.24145564279971
engineering physics,Anthropology,0.4465291811566777
engineering physics,Biology,0.4744927382271258
engineering physics,Integrative Biology,0.0
engineering physics,Electrical Engineering,8.69207334731087
engineering physics,Public Health,0.0
engineering physics,Nutritional Science & Tox,0.0
engineering physics,Philosophy,0.30462009869590845
engineering physics,Mechanical Engineering,3.707492774030979
engineering physics,Education,0.7019701392007185
nst dietetics,Computer Science,0.14215958563357972
nst dietetics,Mathematics,0.11610212211318248
nst dietetics,Business Admin-Undergrad,0.37475260059660526
nst dietetics,Economics,0.0
nst dietetics,Chemistry,0.0
nst dietetics,Psychology,0.4227347129513906
nst dietetics,Sociology,0.34028803796245655
nst dietetics,Physical Education,0.9237087056312308
nst dietetics,History,0.26487587815069985
nst dietetics,Physics,0.0
nst dietetics,Political Science,0.0
nst dietetics,"Env Sci, Policy, & Mgmt",0.5819448338279312
nst dietetics,Statistics,0.0
nst dietetics,Molecular & Cell Biology,0.4601671466347451
nst dietetics,English,0.0
nst dietetics,Music,1.6744472505200725
nst dietetics,Anthropology,0.0
nst dietetics,Biology,0.23999439655503274
nst dietetics,Integrative Biology,1.4647180764470957
nst dietetics,Electrical Engineering,0.0
nst dietetics,Public Health,2.694853366086243
nst dietetics,Nutritional Science & Tox,45.796201954271844
nst dietetics,Philosophy,0.6162970336550426
nst dietetics,Mechanical Engineering,0.0
nst dietetics,Education,0.35505053372700435
nuclear engineering,Computer Science,0.2484435403447851
nuclear engineering,Mathematics,0.9739416883340651
nuclear engineering,Business Admin-Undergrad,0.19647960233708656
nuclear engineering,Economics,0.0
nuclear engineering,Chemistry,0.11019106316053799
nuclear engineering,Psychology,0.11081810794980786
nuclear engineering,Sociology,0.4757603337774696
nuclear engineering,Physical Education,0.36321946572645053
nuclear engineering,History,0.416616512799785
nuclear engineering,Physics,3.593101846642262
nuclear engineering,Political Science,0.0
nuclear engineering,"Env Sci, Policy, & Mgmt",0.15255436433343542
nuclear engineering,Statistics,0.0
nuclear engineering,Molecular & Cell Biology,0.48252344525667606
nuclear engineering,English,0.0
nuclear engineering,Music,0.4389492286282376
nuclear engineering,Anthropology,0.23682316895354164
nuclear engineering,Biology,0.5033080867024573
nuclear engineering,Integrative Biology,0.0
nuclear engineering,Electrical Engineering,3.3294199078880817
nuclear engineering,Public Health,0.0
nuclear engineering,Nutritional Science & Tox,0.0
nuclear engineering,Philosophy,0.9693578849189638
nuclear engineering,Mechanical Engineering,0.9831610392673245
nuclear engineering,Education,0.37229995236961183
genetics and plant biology,Computer Science,0.1560141215215981
genetics and plant biology,Mathematics,0.891920116064406
genetics and plant biology,Business Admin-Undergrad,0.0
genetics and plant biology,Economics,0.4434543649386568
genetics and plant biology,Chemistry,2.306541745818041
genetics and plant biology,Psychology,0.34795007623223567
genetics and plant biology,Sociology,0.2489678017860911
genetics and plant biology,Physical Education,1.2671639552886056
genetics and plant biology,History,0.29069005271623416
genetics and plant biology,Physics,1.2535256442381904
genetics and plant biology,Political Science,0.15790463829013554
genetics and plant biology,"Env Sci, Policy, & Mgmt",4.151288676903907
genetics and plant biology,Statistics,0.8308685577009954
genetics and plant biology,Molecular & Cell Biology,1.010027889647449
genetics and plant biology,English,0.20995561256010098
genetics and plant biology,Music,0.6891130898591612
genetics and plant biology,Anthropology,0.49572307399597276
genetics and plant biology,Biology,4.214138895440914
genetics and plant biology,Integrative Biology,3.4828430532467314
genetics and plant biology,Electrical Engineering,0.0
genetics and plant biology,Public Health,0.0
genetics and plant biology,Nutritional Science & Tox,2.0574019759910507
genetics and plant biology,Philosophy,0.33817994007766106
genetics and plant biology,Mechanical Engineering,0.3429954473150129
genetics and plant biology,Education,0.0
history of art,Computer Science,0.05553443843001079
history of art,Mathematics,0.0
history of art,Business Admin-Undergrad,0.5489871241771536
history of art,Economics,0.0
history of art,Chemistry,0.24630943530002614
history of art,Psychology,0.3715665972434734
history of art,Sociology,0.3987991033134672
history of art,Physical Education,0.541268223435495
history of art,History,1.0864705137719883
history of art,Physics,0.33465164257942637
history of art,Political Science,0.33724429535268774
history of art,"Env Sci, Policy, & Mgmt",0.17050193660795723
history of art,Statistics,0.0
history of art,Molecular & Cell Biology,0.17976363646817345
history of art,English,0.22420599350309428
history of art,Music,0.49059031434920675
history of art,Anthropology,0.7940541547265808
history of art,Biology,0.0
history of art,Integrative Biology,0.8582850266963752
history of art,Electrical Engineering,0.0
history of art,Public Health,0.2871110743794064
history of art,Nutritional Science & Tox,0.0
history of art,Philosophy,1.8056666483784618
history of art,Mechanical Engineering,0.0
history of art,Education,0.8321998935320736
energy engineering,Computer Science,0.948951873172607
energy engineering,Mathematics,1.1625173824992627
energy engineering,Business Admin-Undergrad,0.12507850973520715
energy engineering,Economics,0.26972997455031705
energy engineering,Chemistry,0.14029480721986023
energy engineering,Psychology,0.1410931580598069
energy engineering,Sociology,0.30286804753359536
energy engineering,Physical Education,0.15414984198356235
energy engineering,History,0.35362295072696526
energy engineering,Physics,1.7155209203362862
energy engineering,Political Science,0.0
energy engineering,"Env Sci, Policy, & Mgmt",1.553852700633342
energy engineering,Statistics,0.6064483905693864
energy engineering,Molecular & Cell Biology,0.0
energy engineering,English,0.0
energy engineering,Music,0.2794341738947801
energy engineering,Anthropology,0.30152228212126175
energy engineering,Biology,0.0
energy engineering,Integrative Biology,0.0
energy engineering,Electrical Engineering,10.760547846627976
energy engineering,Public Health,0.0
energy engineering,Nutritional Science & Tox,0.0
energy engineering,Philosophy,0.0
energy engineering,Mechanical Engineering,14.603826777433024
energy engineering,Education,0.0
development studies,Computer Science,0.063922452567877
development studies,Mathematics,0.15661692514226178
development studies,Business Admin-Undergrad,0.8846698761479757
development studies,Economics,1.0901586471408646
development studies,Chemistry,0.0
development studies,Psychology,0.28512575691252645
development studies,Sociology,0.7650573075718425
development studies,Physical Education,0.7787778475211223
development studies,History,2.679798923477784
development studies,Physics,0.0
development studies,Political Science,0.9704555894914582
development studies,"Env Sci, Policy, & Mgmt",2.1588031661142915
development studies,Statistics,0.2042551871014947
development studies,Molecular & Cell Biology,0.0
development studies,English,0.25807044043845745
development studies,Music,0.5646898930790348
development studies,Anthropology,3.046631392266916
development studies,Biology,0.0
development studies,Integrative Biology,0.0
development studies,Electrical Engineering,0.0
development studies,Public Health,0.0
development studies,Nutritional Science & Tox,0.0
development studies,Philosophy,0.8313590193575835
development studies,Mechanical Engineering,0.0
development studies,Education,1.9157935049019608
landscape architecture,Computer Science,0.0
landscape architecture,Mathematics,0.23615536356529523
landscape architecture,Business Admin-Undergrad,0.0
landscape architecture,Economics,0.0
landscape architecture,Chemistry,0.28499678115866894
landscape architecture,Psychology,0.14330928096126985
landscape architecture,Sociology,0.15381256864271597
landscape architecture,Physical Education,0.15657104369011046
landscape architecture,History,0.35917723791115846
landscape architecture,Physics,0.1936073639006629
landscape architecture,Political Science,0.0
landscape architecture,"Env Sci, Policy, & Mgmt",1.7755411094933347
landscape architecture,Statistics,0.0
landscape architecture,Molecular & Cell Biology,0.0
landscape architecture,English,1.037686378307515
landscape architecture,Music,0.28382319233291803
landscape architecture,Anthropology,0.30625823419646486
landscape architecture,Biology,0.6508748555785705
landscape architecture,Integrative Biology,0.33103139773106266
landscape architecture,Electrical Engineering,0.0
landscape architecture,Public Health,0.0
landscape architecture,Nutritional Science & Tox,0.36316145574711145
landscape architecture,Philosophy,0.41785584219019906
landscape architecture,Mechanical Engineering,0.0
landscape architecture,Education,0.0
astrophysics,Computer Science,0.522260038001378
astrophysics,Mathematics,0.9596952008717317
astrophysics,Business Admin-Undergrad,0.0
astrophysics,Economics,0.0
astrophysics,Chemistry,0.4343169032019077
astrophysics,Psychology,0.1455961311893752
astrophysics,Sociology,0.312534049050625
astrophysics,Physical Education,0.9544171067492901
astrophysics,History,0.36490878957995354
astrophysics,Physics,13.768779017829058
astrophysics,Political Science,0.19822071615144676
astrophysics,"Env Sci, Policy, & Mgmt",0.0
astrophysics,Statistics,0.625803126438622
astrophysics,Molecular & Cell Biology,0.8452715672226878
astrophysics,English,0.0
astrophysics,Music,0.8650568574827766
astrophysics,Anthropology,0.0
astrophysics,Biology,0.3306305782327313
astrophysics,Integrative Biology,0.0
astrophysics,Electrical Engineering,1.0094517805830885
astrophysics,Public Health,0.3375082310523873
astrophysics,Nutritional Science & Tox,0.0
astrophysics,Philosophy,0.0
astrophysics,Mechanical Engineering,0.0
astrophysics,Education,0.4891387672090113
forestry and natural resources,Computer Science,0.06743467523644167
forestry and natural resources,Mathematics,1.3217780055962314
forestry and natural resources,Business Admin-Undergrad,0.26665088888604604
forestry and natural resources,Economics,0.1437571842383558
forestry and natural resources,Chemistry,1.345905128603714
forestry and natural resources,Psychology,0.0
forestry and natural resources,Sociology,0.16141868467449863
forestry and natural resources,Physical Education,0.6572542713145296
forestry and natural resources,History,0.376938749675996
forestry and natural resources,Physics,0.0
forestry and natural resources,Political Science,0.2047554650355604
forestry and natural resources,"Env Sci, Policy, & Mgmt",19.254540126941453
forestry and natural resources,Statistics,0.6464339987387965
forestry and natural resources,Molecular & Cell Biology,0.0
forestry and natural resources,English,0.0
forestry and natural resources,Music,0.5957168102811796
forestry and natural resources,Anthropology,1.2856114886049403
forestry and natural resources,Biology,1.0245914622157166
forestry and natural resources,Integrative Biology,0.3474010822342471
forestry and natural resources,Electrical Engineering,0.0
forestry and natural resources,Public Health,0.0
forestry and natural resources,Nutritional Science & Tox,0.0
forestry and natural resources,Philosophy,0.0
forestry and natural resources,Mechanical Engineering,0.0
forestry and natural resources,Education,1.0105284421460894
french,Computer Science,0.0
french,Mathematics,0.08792529130793643
french,Business Admin-Undergrad,0.5676077400849167
french,Economics,0.45901416721720617
french,Chemistry,0.47749460702899793
french,Psychology,0.16007060037194468
french,Sociology,0.6872093710119006
french,Physical Education,0.8744172323044179
french,History,0.40118627158497816
french,Physics,0.4325030000587908
french,Political Science,1.3075612153148066
french,"Env Sci, Policy, & Mgmt",0.4407126080743689
french,Statistics,0.9173566297891692
french,Molecular & Cell Biology,2.787913239260795
french,English,0.5795266030898694
french,Music,0.0
french,Anthropology,1.368311642842685
french,Biology,0.7270005696813272
french,Integrative Biology,0.3697485202727074
french,Electrical Engineering,0.0
french,Public Health,2.2263700855385546
french,Nutritional Science & Tox,0.40563647981110107
french,Philosophy,0.0
french,Mechanical Engineering,0.0
french,Education,1.075533195734434
nst toxicology,Computer Science,0.14524391589387436
nst toxicology,Mathematics,0.17793165459949267
nst toxicology,Business Admin-Undergrad,0.14358124786171708
nst toxicology,Economics,0.3096308583595355
nst toxicology,Chemistry,0.8052423846347007
nst toxicology,Psychology,0.8098246350178265
nst toxicology,Sociology,0.347671013145074
nst toxicology,Physical Education,1.415624584369756
nst toxicology,History,0.20296701905630551
nst toxicology,Physics,1.9692962044097013
nst toxicology,Political Science,0.2205058854229112
nst toxicology,"Env Sci, Policy, & Mgmt",1.56074849664207
nst toxicology,Statistics,0.46410646063298205
nst toxicology,Molecular & Cell Biology,1.8806041968978144
nst toxicology,English,0.0
nst toxicology,Music,0.32077059015140436
nst toxicology,Anthropology,0.0
nst toxicology,Biology,0.735604126718976
nst toxicology,Integrative Biology,2.2447454544366736
nst toxicology,Electrical Engineering,0.0
nst toxicology,Public Health,2.2527176605153425
nst toxicology,Nutritional Science & Tox,28.730583806738935
nst toxicology,Philosophy,0.0
nst toxicology,Mechanical Engineering,0.0
nst toxicology,Education,1.08826139923425
comparative literature,Computer Science,0.0
comparative literature,Mathematics,0.09397015508535707
comparative literature,Business Admin-Undergrad,0.0
comparative literature,Economics,0.1635237970711297
comparative literature,Chemistry,0.3402149075081611
comparative literature,Psychology,0.6843018165900635
comparative literature,Sociology,0.1836137538172422
comparative literature,Physical Education,0.560720050215208
comparative literature,History,0.8575356555128909
comparative literature,Physics,0.0
comparative literature,Political Science,1.1645467073897497
comparative literature,"Env Sci, Policy, & Mgmt",0.4710115998794818
comparative literature,Statistics,0.24510622452179368
comparative literature,Molecular & Cell Biology,0.0
comparative literature,English,7.432428684627575
comparative literature,Music,0.0
comparative literature,Anthropology,0.0
comparative literature,Biology,0.7769818588469185
comparative literature,Integrative Biology,0.0
comparative literature,Electrical Engineering,0.0
comparative literature,Public Health,0.0
comparative literature,Nutritional Science & Tox,0.0
comparative literature,Philosophy,0.4988154116145501
comparative literature,Mechanical Engineering,0.0
comparative literature,Education,0.5747380514705883
gender and womens studies,Computer Science,0.0
gender and womens studies,Mathematics,0.0
gender and womens studies,Business Admin-Undergrad,0.0
gender and womens studies,Economics,0.16664845561389016
gender and womens studies,Chemistry,0.0
gender and womens studies,Psychology,0.6973776474803195
gender and womens studies,Sociology,1.6841006719543232
gender and womens studies,Physical Education,0.9523907434653215
gender and womens studies,History,0.8739216871468951
gender and womens studies,Physics,0.4710701465608486
gender and womens studies,Political Science,0.23735983844886618
gender and womens studies,"Env Sci, Policy, & Mgmt",0.4800118215332299
gender and womens studies,Statistics,0.2497897829521464
gender and womens studies,Molecular & Cell Biology,1.012172322534174
gender and womens studies,English,2.209214471014566
gender and womens studies,Music,0.690576174975635
gender and womens studies,Anthropology,0.0
gender and womens studies,Biology,0.7918286459586431
gender and womens studies,Integrative Biology,2.013598629510604
gender and womens studies,Electrical Engineering,0.0
gender and womens studies,Public Health,0.8082999673611314
gender and womens studies,Nutritional Science & Tox,0.4418078856541292
gender and womens studies,Philosophy,1.5250407488852487
gender and womens studies,Mechanical Engineering,0.0
gender and womens studies,Education,2.342881228924691
spanish languages and literature,Computer Science,0.0
spanish languages and literature,Mathematics,0.3068413227276965
spanish languages and literature,Business Admin-Undergrad,0.330139195763676
spanish languages and literature,Economics,0.3559701704949762
spanish languages and literature,Chemistry,0.18515097007246858
spanish languages and literature,Psychology,0.0
spanish languages and literature,Sociology,0.5995551145052805
spanish languages and literature,Physical Education,0.0
spanish languages and literature,History,1.1667151775685591
spanish languages and literature,Physics,0.0
spanish languages and literature,Political Science,0.2535067662345033
spanish languages and literature,"Env Sci, Policy, & Mgmt",0.25633284347182683
spanish languages and literature,Statistics,0.533564570387578
spanish languages and literature,Molecular & Cell Biology,0.5405137912852561
spanish languages and literature,English,0.0
spanish languages and literature,Music,0.3687770730312064
spanish languages and literature,Anthropology,1.1937820965617303
spanish languages and literature,Biology,0.0
spanish languages and literature,Integrative Biology,1.2903468768700606
spanish languages and literature,Electrical Engineering,0.0
spanish languages and literature,Public Health,2.1582158992465583
spanish languages and literature,Nutritional Science & Tox,0.9437256877237862
spanish languages and literature,Philosophy,0.0
spanish languages and literature,Mechanical Engineering,0.0
spanish languages and literature,Education,1.2511304521808724
engineering math and statistics,Computer Science,2.8322563599305504
engineering math and statistics,Mathematics,3.67995012921678
engineering math and statistics,Business Admin-Undergrad,0.0
engineering math and statistics,Economics,0.18296368903063465
engineering math and statistics,Chemistry,0.19033001818638381
engineering math and statistics,Psychology,0.3828261910993362
engineering math and statistics,Sociology,0.20544196231299824
engineering math and statistics,Physical Education,1.0456317952731153
engineering math and statistics,History,1.1993505671508964
engineering math and statistics,Physics,2.32735005975692
engineering math and statistics,Political Science,0.0
engineering math and statistics,"Env Sci, Policy, & Mgmt",0.0
engineering math and statistics,Statistics,4.113670901065069
engineering math and statistics,Molecular & Cell Biology,0.27781652908717713
engineering math and statistics,English,0.3465001717775093
engineering math and statistics,Music,0.3790925156334779
engineering math and statistics,Anthropology,0.0
engineering math and statistics,Biology,0.8693503315769717
engineering math and statistics,Integrative Biology,0.0
engineering math and statistics,Electrical Engineering,3.9813342954465876
engineering math and statistics,Public Health,0.0
engineering math and statistics,Nutritional Science & Tox,0.0
engineering math and statistics,Philosophy,0.0
engineering math and statistics,Mechanical Engineering,0.0
engineering math and statistics,Education,0.6430635540929659
operational research and management science,Computer Science,1.1947276090562498
operational research and management science,Mathematics,0.7983305210791396
operational research and management science,Business Admin-Undergrad,1.288419339219302
operational research and management science,Economics,3.00999555670752
operational research and management science,Chemistry,0.0
operational research and management science,Psychology,0.4844614630726113
operational research and management science,Sociology,0.0
operational research and management science,Physical Education,0.7939398941100291
operational research and management science,History,0.6071048888586837
operational research and management science,Physics,0.0
operational research and management science,Political Science,0.0
operational research and management science,"Env Sci, Policy, & Mgmt",0.0
operational research and management science,Statistics,3.470530612697963
operational research and management science,Molecular & Cell Biology,0.0
operational research and management science,English,0.0
operational research and management science,Music,1.4392096389978941
operational research and management science,Anthropology,0.0
operational research and management science,Biology,0.0
operational research and management science,Integrative Biology,0.0
operational research and management science,Electrical Engineering,1.1196279336260806
operational research and management science,Public Health,0.561518118919016
operational research and management science,Nutritional Science & Tox,0.6138392747583918
operational research and management science,Philosophy,2.118861925442337
operational research and management science,Mechanical Engineering,0.0
operational research and management science,Education,0.0
chicano studies,Computer Science,0.0
chicano studies,Mathematics,0.0
chicano studies,Business Admin-Undergrad,0.0
chicano studies,Economics,0.0
chicano studies,Chemistry,0.0
chicano studies,Psychology,0.2631930063807937
chicano studies,Sociology,0.5649653963607453
chicano studies,Physical Education,0.0
chicano studies,History,0.0
chicano studies,Physics,0.0
chicano studies,Political Science,1.0749661914366921
chicano studies,"Env Sci, Policy, & Mgmt",0.7246332305838182
chicano studies,Statistics,0.0
chicano studies,Molecular & Cell Biology,0.0
chicano studies,English,0.0
chicano studies,Music,0.0
chicano studies,Anthropology,0.0
chicano studies,Biology,0.0
chicano studies,Integrative Biology,0.0
chicano studies,Electrical Engineering,0.0
chicano studies,Public Health,0.0
chicano studies,Nutritional Science & Tox,0.0
chicano studies,Philosophy,0.0
chicano studies,Mechanical Engineering,0.0
chicano studies,Education,5.305274321266969
hispanic languages linguistics and bilingualism,Computer Science,0.0
hispanic languages linguistics and bilingualism,Mathematics,0.613682645455393
hispanic languages linguistics and bilingualism,Business Admin-Undergrad,0.247604396822757
hispanic languages linguistics and bilingualism,Economics,0.0
hispanic languages linguistics and bilingualism,Chemistry,0.0
hispanic languages linguistics and bilingualism,Psychology,0.5586137278286232
hispanic languages linguistics and bilingualism,Sociology,0.0
hispanic languages linguistics and bilingualism,Physical Education,0.305153768824603
hispanic languages linguistics and bilingualism,History,0.7000291065411353
hispanic languages linguistics and bilingualism,Physics,0.7546736021434002
hispanic languages linguistics and bilingualism,Political Science,1.140780448055265
hispanic languages linguistics and bilingualism,"Env Sci, Policy, & Mgmt",1.1534977956232206
hispanic languages linguistics and bilingualism,Statistics,0.800346855581367
hispanic languages linguistics and bilingualism,Molecular & Cell Biology,0.8107706869278842
hispanic languages linguistics and bilingualism,English,1.0112147870241597
hispanic languages linguistics and bilingualism,Music,0.5531656095468096
hispanic languages linguistics and bilingualism,Anthropology,0.0
hispanic languages linguistics and bilingualism,Biology,0.0
hispanic languages linguistics and bilingualism,Integrative Biology,0.6451734384350303
hispanic languages linguistics and bilingualism,Electrical Engineering,0.0
hispanic languages linguistics and bilingualism,Public Health,1.9423943093219025
hispanic languages linguistics and bilingualism,Nutritional Science & Tox,0.0
hispanic languages linguistics and bilingualism,Philosophy,0.0
hispanic languages linguistics and bilingualism,Mechanical Engineering,0.0
hispanic languages linguistics and bilingualism,Education,2.815043517406963
environmental earth science,Computer Science,0.0
environmental earth science,Mathematics,0.16705805348507924
environmental earth science,Business Admin-Undergrad,0.2696136765403354
environmental earth science,Economics,0.0
environmental earth science,Chemistry,1.2096530044734617
environmental earth science,Psychology,0.30413414070669487
environmental earth science,Sociology,0.0
environmental earth science,Physical Education,0.3322785482756789
environmental earth science,History,0.0
environmental earth science,Physics,2.4652671003351077
environmental earth science,Political Science,0.0
environmental earth science,"Env Sci, Policy, & Mgmt",4.186769776706504
environmental earth science,Statistics,0.0
environmental earth science,Molecular & Cell Biology,0.0
environmental earth science,English,0.0
environmental earth science,Music,0.6023358859509705
environmental earth science,Anthropology,2.5997921214011015
environmental earth science,Biology,2.7626021647890435
environmental earth science,Integrative Biology,3.51261094259072
environmental earth science,Electrical Engineering,0.0
environmental earth science,Public Health,0.7050171937538757
environmental earth science,Nutritional Science & Tox,2.312127934923276
environmental earth science,Philosophy,0.0
environmental earth science,Mechanical Engineering,0.0
environmental earth science,Education,0.0
geophysics,Computer Science,0.2854211835588926
geophysics,Mathematics,0.0
geophysics,Business Admin-Undergrad,0.564307695084423
geophysics,Economics,0.0
geophysics,Chemistry,0.0
geophysics,Psychology,0.0
geophysics,Sociology,0.0
geophysics,Physical Education,1.043200093423643
geophysics,History,0.0
geophysics,Physics,3.0099191341300733
geophysics,Political Science,0.0
geophysics,"Env Sci, Policy, & Mgmt",0.8763006509385708
geophysics,Statistics,0.0
geophysics,Molecular & Cell Biology,0.0
geophysics,English,0.0
geophysics,Music,0.0
geophysics,Anthropology,0.0
geophysics,Biology,0.0
geophysics,Integrative Biology,0.0
geophysics,Electrical Engineering,1.4711390290668267
geophysics,Public Health,0.0
geophysics,Nutritional Science & Tox,0.0
geophysics,Philosophy,0.0
geophysics,Mechanical Engineering,0.0
geophysics,Education,1.0692800957592339
